ADI,ADI_Normalized,AmountFinal,AmountFinal_Normalized,Constituency,FactoriesFinal,FactoriesFinal_Normalized,Margin %,Margin%_Normalized,Total,Totalcsr,Type,amount,centerAlignment,isMPMinister,is_backward,ministry_comp_intersection,non_backward,not_aligned,rs_min_mplad_district,state,stateAlignment
10,0.2727272727272727,9600000,0.001696982552898128,DEORIA,0,0.0,27.3,0.48576512455516013,3,0.0,GEN,0,1,1,0,0,1,0,0,UTTAR PRADESH,0
12,0.45454545454545453,141800000,0.025065846458432767,DEWAS,23,0.02937420178799489,22.8,0.4056939501779359,90,4.0,SC,7480000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
13,0.5454545454545454,146500000,0.02589666083328914,DHANBAD,32,0.04086845466155811,25.6,0.4555160142348754,35,0.0,GEN,2280000000,1,0,1,0,0,0,0,JHARKHAND,1
14,0.6363636363636364,65700000,0.011613724346396563,DHAR,45,0.05747126436781609,9.7,0.17259786476868325,72,6.0,ST,3940000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
17,0.9090909090909091,46600000,0.008237436142192996,DHARMAPURI,4,0.005108556832694764,7.0,0.12455516014234874,35,1.0,GEN,2130000000,1,0,0,0,1,0,0,TAMIL NADU,0
16,0.8181818181818182,82300000,0.01454809001078291,DHARWAD,25,0.031928480204342274,10.9,0.19395017793594305,25,2.0,GEN,540000000,1,0,0,0,1,0,0,KARNATAKA,0
7,0.0,6300000,0.0011136448003393965,DHAURAHRA,0,0.0,11.9,0.21174377224199287,12,0.0,GEN,630000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.18181818181818182,337300000,0.059624189072139434,DHENKANAL,275,0.351213282247765,13.2,0.23487544483985762,296,1.0,GEN,26500000000,0,0,1,0,0,0,0,ODISHA,1
9,0.18181818181818182,23800000,0.004207102579059942,DHUBRI,1,0.001277139208173691,16.8,0.298932384341637,1,0.0,GEN,0,0,0,1,0,0,1,0,ASSAM,0
15,0.7272727272727273,177200000,0.03132346962224461,DHULE,15,0.019157088122605363,13.3,0.23665480427046262,220,8.0,GEN,12500000000,1,0,0,0,1,0,0,MAHARASHTRA,1
15,0.7272727272727273,10900000,0.0019267822736030828,DIAMOND HARBOUR,0,0.0,5.7,0.10142348754448398,16,1.0,GEN,1090000000,0,0,0,0,1,0,0,WEST BENGAL,1
13,0.5454545454545454,249200000,0.044050838768980576,DIBRUGARH,21,0.02681992337164751,20.8,0.3701067615658363,11,3.0,GEN,4800000000,1,0,0,0,1,0,0,ASSAM,0
14,0.6363636363636364,56900000,0.010058157006239946,DINDIGUL,17,0.021711366538952746,11.8,0.2099644128113879,13,1.0,GEN,1390000000,0,0,0,0,1,0,0,TAMIL NADU,1
18,1.0,114700000,0.020275406126814093,DINDORI,0,0.0,25.5,0.45373665480427045,205,8.0,ST,11470000000,1,0,0,0,1,0,0,MAHARASHTRA,1
9,0.18181818181818182,0,0.0,DOMARIYAGANJ,0,0.0,11.1,0.197508896797153,0,0.0,GEN,0,1,0,1,0,0,0,0,UTTAR PRADESH,0
18,1.0,2400000,0.000424245638224532,DUM DUM,0,0.0,13.7,0.24377224199288253,38,0.0,GEN,240000000,0,0,0,0,1,0,0,WEST BENGAL,1
8,0.09090909090909091,3700000,0.0006540453589294868,DUMKA,0,0.0,4.3,0.07651245551601422,2,0.0,ST,0,0,0,1,0,0,1,0,JHARKHAND,0
14,0.6363636363636364,133300000,0.023563309823054216,DURG,26,0.033205619412515965,1.3,0.023131672597864767,26,1.0,GEN,5740000000,0,0,0,0,1,1,0,CHHATTISGARH,0
18,1.0,1396400000,0.24684025384030686,EAST DELHI,25,0.031928480204342274,15.9,0.28291814946619215,5,1.0,GEN,16090000000,1,0,0,0,1,0,0,DELHI,0
16,0.8181818181818182,110300000,0.019497622456735784,ELURU,23,0.02937420178799489,8.5,0.15124555160142347,48,2.0,GEN,11030000000,1,0,0,0,1,0,1,ANDHRA PRADESH,1
16,0.8181818181818182,595600000,0.1052836258860547,ERNAKULAM,33,0.0421455938697318,10.2,0.18149466192170816,24,7.0,GEN,19990000000,0,0,0,0,1,0,0,KERALA,1
18,1.0,61400000,0.010853617577910944,ERODE,20,0.02554278416347382,21.0,0.3736654804270462,58,2.0,GEN,900000000,0,0,0,0,1,0,0,TAMIL NADU,1
11,0.36363636363636365,1800000,0.000318184228668399,ETAH,1,0.001277139208173691,21.7,0.3861209964412811,1,0.0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
10,0.2727272727272727,31900000,0.0056389316080677375,ETAWAH,10,0.01277139208173691,18.4,0.32740213523131667,8,1.0,SC,3180000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.18181818181818182,4100000,0.0007247529653002421,FAIZABAD,0,0.0,27.6,0.49110320284697506,270,0.0,GEN,410000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
18,1.0,280400000,0.04956603206589949,FARIDABAD,289,0.36909323116219667,41.3,0.7348754448398576,254,10.0,GEN,5650000000,1,1,0,0,1,0,0,HARYANA,1
16,0.8181818181818182,7200000,0.001272736914673596,FARIDKOT,13,0.016602809706257982,16.7,0.297153024911032,22,0.0,SC,660000000,0,0,1,0,0,1,0,PUNJAB,0
11,0.36363636363636365,800000,0.00014141521274151067,FARRUKHABAD,0,0.0,15.5,0.27580071174377224,1,0.0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
17,0.9090909090909091,74700000,0.013204645489738558,FATEHGARH SAHIB,0,0.0,5.3,0.09430604982206404,66,9.0,SC,7470000000,0,0,0,0,1,1,0,PUNJAB,0
8,0.09090909090909091,0,0.0,FATEHPUR,3,0.0038314176245210726,17.7,0.31494661921708184,3,0.0,GEN,0,1,1,1,0,0,0,0,UTTAR PRADESH,0
14,0.6363636363636364,10900000,0.0019267822736030828,FATEHPUR SIKRI,0,0.0,17.9,0.3185053380782918,16,3.0,GEN,1090000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.36363636363636365,100000,1.7676901592688834e-05,FIROZABAD,0,0.0,10.3,0.18327402135231316,0,0.0,GEN,10000000,0,0,0,0,1,0,0,UTTAR PRADESH,1
14,0.6363636363636364,40100000,0.007088437538668222,FIROZPUR,15,0.019157088122605363,2.8,0.049822064056939494,20,0.0,GEN,450000000,1,0,1,0,0,0,0,PUNJAB,1
13,0.5454545454545454,52900000,0.009351080942532394,GADCHIROLI-CHIMUR,5,0.006385696040868455,23.1,0.4110320284697509,23,3.0,ST,2070000000,1,0,1,0,0,0,0,MAHARASHTRA,1
18,1.0,971400000,0.17171342207137932,GANDHINAGAR,96,0.12260536398467432,42.5,0.7562277580071174,444,36.0,GEN,90030000000,1,0,0,0,1,0,0,GUJARAT,1
17,0.9090909090909091,200000,3.535380318537767e-05,GANGANAGAR,2,0.002554278416347382,23.2,0.4128113879003558,25,0.0,SC,20000000,1,1,0,0,1,0,0,RAJASTHAN,1
16,0.8181818181818182,316700000,0.055982747344045534,GARHWAL,23,0.02937420178799489,27.1,0.4822064056939502,27,0.0,GEN,31330000000,1,0,0,0,1,0,0,UTTARAKHAND,0
16,0.8181818181818182,81800000,0.014459705502819466,GAUHATI,108,0.13793103448275862,20.9,0.37188612099644125,109,0.0,GEN,2400000000,1,0,1,0,0,0,0,ASSAM,0
15,0.7272727272727273,1098900000,0.19425147160205758,GAUTAM BUDHHA NAGAR,134,0.17113665389527458,23.4,0.4163701067615658,222,0.0,GEN,2660000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
8,0.09090909090909091,20900000,0.003694472432871966,GAYA,1,0.001277139208173691,14.3,0.25444839857651247,3,0.0,SC,710000000,1,0,1,0,0,0,0,BIHAR,1
14,0.6363636363636364,0,0.0,GHATAL,0,0.0,19.1,0.3398576512455516,29,0.0,GEN,0,0,0,0,0,1,0,0,WEST BENGAL,1
17,0.9090909090909091,179800000,0.03178306906365452,GHAZIABAD,133,0.1698595146871009,42.3,0.7526690391459074,133,3.0,GEN,840000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
10,0.2727272727272727,143300000,0.025330999982323098,GHAZIPUR,0,0.0,3.3,0.058718861209964404,0,0.0,GEN,70000000,1,1,0,1,1,0,0,UTTAR PRADESH,0
13,0.5454545454545454,6500000,0.0011489986035247742,GHOSI,0,0.0,14.0,0.24911032028469748,1,0.0,GEN,650000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
11,0.36363636363636365,73700000,0.01302787647381167,GIRIDIH,6,0.007662835249042145,4.2,0.07473309608540925,35,0.0,GEN,2280000000,1,0,1,0,0,0,0,JHARKHAND,1
8,0.09090909090909091,14200000,0.0025101200261618143,GODDA,4,0.005108556832694764,5.8,0.10320284697508895,4,0.0,GEN,0,1,0,1,0,0,0,0,JHARKHAND,1
8,0.09090909090909091,5500000,0.0009722295875978858,GONDA,2,0.002554278416347382,18.4,0.32740213523131667,6,0.0,GEN,180000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
10,0.2727272727272727,0,0.0,GOPALGANJ,0,0.0,31.8,0.5658362989323843,0,0.0,SC,0,1,0,0,0,1,0,0,BIHAR,1
12,0.45454545454545453,16600000,0.0029343656643863463,GORAKHPUR,4,0.005108556832694764,30.1,0.5355871886120996,4,0.0,GEN,700000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
14,0.6363636363636364,19500000,0.0034469958105743225,GULBARGA,14,0.017879948914431672,7.5,0.13345195729537365,23,0.0,SC,1550000000,0,0,1,0,0,0,0,KARNATAKA,1
10,0.2727272727272727,1900000,0.00033586113026108785,GUNA,2,0.002554278416347382,12.4,0.22064056939501778,2,0.0,GEN,0,0,0,1,0,0,1,0,MADHYA PRADESH,0
16,0.8181818181818182,189900000,0.03356843612451609,GUNTUR,22,0.0280970625798212,5.6,0.09964412811387899,22,3.0,GEN,5850000000,1,0,0,0,1,0,0,ANDHRA PRADESH,0
17,0.9090909090909091,1400000,0.00024747662229764365,GURDASPUR,23,0.02937420178799489,13.0,0.23131672597864766,23,0.0,GEN,120000000,1,0,0,0,1,0,0,PUNJAB,1
18,1.0,1895600000,0.3350833465910095,GURGAON,234,0.2988505747126437,20.8,0.3701067615658363,219,26.0,GEN,55580000000,1,1,1,1,0,0,0,HARYANA,1
13,0.5454545454545454,23400000,0.004136394972689187,GWALIOR,2,0.002554278416347382,3.0,0.05338078291814946,2,0.0,GEN,100000000,1,1,0,0,1,0,0,MADHYA PRADESH,1
9,0.18181818181818182,0,0.0,HAJIPUR,0,0.0,24.9,0.44306049822064053,6,0.0,SC,0,0,1,0,0,1,1,0,BIHAR,0
14,0.6363636363636364,15900000,0.0028106273532375247,HAMIRPUR,7,0.008939974457215836,11.8,0.2099644128113879,287,1.0,GEN,680000000,1,0,0,1,1,0,1,HIMACHAL PRADESH,0
9,0.18181818181818182,400000,7.070760637075534e-05,HAMIRPUR,0,0.0,27.4,0.48754448398576505,287,1.0,GEN,100000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.09090909090909091,2100000,0.0003712149334464655,HARDOI,0,0.0,8.4,0.1494661921708185,0,0.0,SC,60000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
17,0.9090909090909091,595300000,0.10523059518127663,HARDWAR,232,0.2962962962962963,15.1,0.2686832740213523,336,6.0,GEN,8730000000,1,0,1,0,0,0,0,UTTARAKHAND,0
15,0.7272727272727273,29200000,0.005161655265065139,HASSAN,17,0.021711366538952746,8.8,0.15658362989323843,22,1.0,GEN,300000000,0,0,0,0,1,1,0,KARNATAKA,0
12,0.45454545454545453,8000000,0.0014141521274151066,HATHRAS,0,0.0,31.1,0.5533807829181495,8,0.0,SC,800000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
17,0.9090909090909091,32200000,0.005691962312845804,HATKANANGLE,2,0.002554278416347382,15.0,0.2669039145907473,64,1.0,GEN,3220000000,1,0,0,0,1,0,0,MAHARASHTRA,0
14,0.6363636363636364,36200000,0.006399038376553358,HAVERI,7,0.008939974457215836,7.8,0.1387900355871886,7,1.0,GEN,0,1,0,1,0,0,0,0,KARNATAKA,0
11,0.36363636363636365,27300000,0.004825794134804051,HAZARIBAGH,13,0.016602809706257982,16.5,0.29359430604982206,12,0.0,GEN,800000000,1,1,1,1,0,0,0,JHARKHAND,1
14,0.6363636363636364,193900000,0.034275512188223646,HINDUPUR,1,0.001277139208173691,8.3,0.14768683274021352,46,0.0,GEN,19390000000,1,0,0,0,1,0,0,ANDHRA PRADESH,1
13,0.5454545454545454,10900000,0.0019267822736030828,HINGOLI,0,0.0,0.2,0.0035587188612099642,8,0.0,GEN,1040000000,0,0,1,0,0,1,0,MAHARASHTRA,0
15,0.7272727272727273,513100000,0.09070018207208641,HISAR,6,0.007662835249042145,2.8,0.049822064056939494,9,1.0,GEN,2670000000,0,0,0,0,1,1,0,HARYANA,0
18,1.0,18600000,0.003287903696240123,HOOGHLY,30,0.038314176245210725,14.0,0.24911032028469748,28,0.0,GEN,760000000,0,0,0,0,1,0,0,WEST BENGAL,1
12,0.45454545454545453,41400000,0.0073182372593731775,HOSHANGABAD,9,0.011494252873563218,37.8,0.6725978647686832,48,1.0,GEN,1690000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
18,1.0,70600000,0.012479892524438317,HOSHIARPUR,31,0.03959131545338442,1.4,0.024911032028469747,38,0.0,SC,950000000,1,1,0,1,1,0,0,PUNJAB,1
18,1.0,46900000,0.008290466846971063,HOWRAH,80,0.10217113665389528,17.5,0.3113879003558719,79,3.0,GEN,570000000,0,0,0,0,1,0,0,WEST BENGAL,1
18,1.0,1667200000,0.29470930335330825,HYDERABAD,165,0.210727969348659,20.8,0.3701067615658363,159,26.0,GEN,30460000000,0,0,0,0,1,1,0,TELANGANA,0
16,0.8181818181818182,209500000,0.03703310883668311,IDUKKI,3,0.0038314176245210726,6.2,0.11032028469750889,24,7.0,GEN,20040000000,0,0,0,0,1,1,0,KERALA,0
18,1.0,169600000,0.02998002510120026,INDORE,50,0.06385696040868455,35.5,0.6316725978647687,50,6.0,GEN,3800000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
14,0.6363636363636364,13800000,0.002439412419791059,INNER MANIPUR,0,0.0,14.8,0.26334519572953735,0,0.0,GEN,960000000,0,0,1,0,0,0,0,MANIPUR,1
18,1.0,96500000,0.017058210036944726,JABALPUR,7,0.008939974457215836,20.8,0.3701067615658363,7,1.0,GEN,530000000,1,0,0,0,1,0,0,MADHYA PRADESH,1
15,0.7272727272727273,10900000,0.0019267822736030828,JADAVPUR,0,0.0,9.8,0.17437722419928825,16,1.0,GEN,1090000000,0,0,0,0,1,0,0,WEST BENGAL,1
14,0.6363636363636364,30900000,0.00546216259214085,JAGATSINGHPUR,2,0.002554278416347382,24.4,0.4341637010676156,6,0.0,SC,3090000000,0,0,0,0,1,0,0,ODISHA,1
11,0.36363636363636365,11100000,0.0019621360767884603,JAHANABAD,0,0.0,5.2,0.09252669039145907,3,0.0,GEN,870000000,1,0,1,0,0,0,0,BIHAR,0
18,1.0,537200000,0.09496031535592442,JAIPUR,142,0.18135376756066413,41.6,0.7402135231316725,142,13.0,GEN,14420000000,1,0,0,0,1,0,0,RAJASTHAN,1
15,0.7272727272727273,435800000,0.07703593714093794,JAIPUR RURAL,1,0.001277139208173691,32.8,0.5836298932384341,251,18.0,GEN,23580000000,1,1,0,1,1,0,0,RAJASTHAN,1
12,0.45454545454545453,19500000,0.0034469958105743225,JAJPUR,32,0.04086845466155811,32.7,0.5818505338078293,32,1.0,SC,0,0,0,0,0,1,0,0,ODISHA,1
18,1.0,24300000,0.0042954870870233865,JALANDHAR,24,0.03065134099616858,6.8,0.12099644128113878,24,0.0,SC,670000000,0,0,0,0,1,1,0,PUNJAB,0
11,0.36363636363636365,6200000,0.0010959678987467077,JALAUN,0,0.0,25.9,0.46085409252669035,3,0.0,SC,620000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
14,0.6363636363636364,140700000,0.024871400540913188,JALGAON,35,0.04469987228607918,38.7,0.6886120996441282,50,0.0,GEN,1030000000,1,0,1,0,0,0,0,MAHARASHTRA,1
14,0.6363636363636364,533200000,0.09425323929221686,JALNA,5,0.006385696040868455,19.4,0.3451957295373665,246,10.0,GEN,50720000000,1,0,0,0,1,0,0,MAHARASHTRA,1
11,0.36363636363636365,71100000,0.012568277032401761,JALORE,13,0.016602809706257982,35.1,0.6245551601423488,6,0.0,GEN,3450000000,1,0,1,0,0,0,0,RAJASTHAN,1
10,0.2727272727272727,24600000,0.004348517791801453,JALPAIGURI,25,0.031928480204342274,5.3,0.09430604982206404,25,0.0,SC,800000000,0,0,0,0,1,0,0,WEST BENGAL,1
14,0.6363636363636364,56100000,0.009916741793498435,JAMMU,33,0.0421455938697318,20.5,0.36476868327402134,33,1.0,GEN,2970000000,1,0,0,0,1,0,0,JAMMU AND KASHMIR,0
17,0.9090909090909091,74700000,0.013204645489738558,JAMNAGAR,76,0.0970625798212005,20.6,0.3665480427046263,69,0.0,GEN,1550000000,1,0,0,0,1,0,0,GUJARAT,1
17,0.9090909090909091,0,0.0,JAMSHEDPUR,40,0.05108556832694764,9.5,0.1690391459074733,33,,GEN,0,1,0,1,0,0,0,0,JHARKHAND,1
10,0.2727272727272727,500000,8.838450796344416e-05,JAMUI,0,0.0,11.1,0.197508896797153,1,0.0,SC,50000000,1,0,1,0,0,0,0,BIHAR,0
10,0.2727272727272727,4700000,0.0008308143748563751,JANGIPUR,0,0.0,0.7,0.012455516014234874,1,0.0,GEN,470000000,0,0,1,0,0,1,0,WEST BENGAL,0
11,0.36363636363636365,111200000,0.01965671457106998,JANJGIR-CHAMPA,2,0.002554278416347382,16.3,0.2900355871886121,39,0.0,SC,10860000000,1,0,0,0,1,0,0,CHHATTISGARH,1
11,0.36363636363636365,15400000,0.0027222428452740805,JAUNPUR,8,0.010217113665389528,14.5,0.2580071174377224,8,0.0,GEN,150000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
15,0.7272727272727273,10900000,0.0019267822736030828,JAYNAGAR,0,0.0,9.1,0.16192170818505336,16,1.0,SC,1090000000,0,0,0,0,1,0,0,WEST BENGAL,1
10,0.2727272727272727,146800000,0.02594969153806721,JHALAWAR-BARAN,7,0.008939974457215836,24.6,0.4377224199288256,7,2.0,GEN,3620000000,1,0,0,0,1,0,0,RAJASTHAN,1
9,0.18181818181818182,0,0.0,JHANJHARPUR,0,0.0,5.9,0.10498220640569395,1,0.0,GEN,0,1,1,0,0,1,0,0,BIHAR,1
10,0.2727272727272727,65800000,0.011631401247989252,JHANSI,2,0.002554278416347382,14.4,0.25622775800711745,2,0.0,GEN,0,1,1,0,0,1,0,0,UTTAR PRADESH,0
13,0.5454545454545454,37300000,0.0065934842940729346,JHARGRAM,0,0.0,27.7,0.49288256227758004,36,0.0,ST,3730000000,0,0,0,0,1,0,0,WEST BENGAL,1
16,0.8181818181818182,153700000,0.02716939774796274,JHUNJHUNU,2,0.002554278416347382,23.2,0.4128113879003558,4,1.0,GEN,6960000000,1,0,0,0,1,0,0,RAJASTHAN,1
9,0.18181818181818182,400500000,0.07079599087871878,JODHPUR,11,0.0140485312899106,38.0,0.6761565836298932,49,0.0,GEN,32790000000,1,0,1,0,0,0,0,RAJASTHAN,1
15,0.7272727272727273,79200000,0.014000106061409556,JORHAT,8,0.010217113665389528,11.0,0.19572953736654802,7,0.0,GEN,200000000,1,0,0,0,1,0,0,ASSAM,0
15,0.7272727272727273,8400000,0.001484859733785862,JUNAGADH,11,0.0140485312899106,14.4,0.25622775800711745,5,0.0,GEN,40000000,1,0,0,0,1,0,0,GUJARAT,1
17,0.9090909090909091,242000000,0.04277810185430698,KACHCHH,179,0.22860791826309068,26.9,0.47864768683274017,194,6.0,SC,10690000000,1,0,0,0,1,0,0,GUJARAT,1
8,0.09090909090909091,63700000,0.011260186314542788,KADAPA,11,0.0140485312899106,15.9,0.28291814946619215,11,0.0,GEN,270000000,0,0,1,0,0,1,0,ANDHRA PRADESH,0
14,0.6363636363636364,2300000,0.00040656873663184314,KAIRANA,0,0.0,21.2,0.3772241992882562,32,0.0,GEN,230000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
8,0.09090909090909091,1300000,0.00022979972070495485,KAISERGANJ,0,0.0,8.3,0.14768683274021352,5,0.0,GEN,130000000,1,0,1,0,0,0,0,UTTAR PRADESH,0
15,0.7272727272727273,23500000,0.004154071874281876,KAKINADA,1,0.001277139208173691,0.3,0.005338078291814946,357,3.0,GEN,2350000000,1,0,0,0,1,0,0,ANDHRA PRADESH,1
7,0.0,73000000,0.01290413816266285,KALAHANDI,1,0.001277139208173691,5.0,0.0889679715302491,0,0.0,GEN,900000000,0,0,1,0,0,0,0,ODISHA,1
12,0.45454545454545453,199600000,0.03528309557900691,KALIABOR,3,0.0038314176245210726,8.0,0.14234875444839856,6,0.0,GEN,200000000,0,0,0,0,1,0,0,ASSAM,1
16,0.8181818181818182,16600000,0.0029343656643863463,KALLAKURICHI,0,0.0,20.2,0.35943060498220636,45,1.0,GEN,1660000000,0,0,0,0,1,0,0,TAMIL NADU,1
17,0.9090909090909091,186900000,0.03303812907673543,KALYAN,45,0.05747126436781609,30.4,0.5409252669039145,335,14.0,GEN,18690000000,1,0,0,0,1,0,0,MAHARASHTRA,1
18,1.0,57700000,0.010199572218981457,KANCHEEPURAM,131,0.1673052362707535,13.0,0.23131672597864766,130,0.0,SC,740000000,0,0,0,0,1,0,0,TAMIL NADU,1
8,0.09090909090909091,15800000,0.002792950451644836,KANDHAMAL,0,0.0,21.6,0.38434163701067614,8,0.0,GEN,1180000000,0,0,1,0,0,0,0,ODISHA,1
16,0.8181818181818182,15300000,0.0027045659436813916,KANGRA,248,0.3167305236270754,21.3,0.3790035587188612,247,0.0,GEN,170000000,1,0,1,0,0,0,0,HIMACHAL PRADESH,0
11,0.36363636363636365,95300000,0.01684608721783246,KANKER,0,0.0,3.5,0.06227758007117437,26,1.0,ST,8070000000,1,0,1,0,0,0,0,CHHATTISGARH,1
10,0.2727272727272727,34000000,0.006010146541514203,KANNAUJ,0,0.0,1.8,0.03202846975088968,8,1.0,GEN,3180000000,0,0,0,0,1,0,0,UTTAR PRADESH,1
18,1.0,29400000,0.005197009068250517,KANNIYAKUMARI,26,0.033205619412515965,13.0,0.23131672597864766,26,0.0,GEN,690000000,1,0,0,0,1,0,0,TAMIL NADU,0
16,0.8181818181818182,3700000,0.0006540453589294868,KANNUR,1,0.001277139208173691,0.7,0.012455516014234874,1,0.0,GEN,220000000,0,0,0,0,1,1,0,KERALA,0
18,1.0,211200000,0.03733361616375882,KANPUR,32,0.04086845466155811,26.7,0.4750889679715302,21,3.0,GEN,3820000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
14,0.6363636363636364,0,0.0,KANTHI,0,0.0,17.8,0.3167259786476868,0,0.0,GEN,0,0,0,0,0,1,0,0,WEST BENGAL,1
9,0.18181818181818182,0,0.0,KARAKAT,0,0.0,13.3,0.23665480427046262,248,10.0,GEN,0,1,1,1,0,0,0,0,BIHAR,0
12,0.45454545454545453,16300000,0.0028813349596082797,KARAULI-DHOLPUR,0,0.0,3.2,0.05693950177935943,0,0.0,SC,0,1,0,1,0,0,0,0,RAJASTHAN,1
9,0.18181818181818182,0,0.0,KARIMGANJ,2,0.002554278416347382,11.5,0.20462633451957293,1,0.0,SC,0,0,0,1,0,0,1,0,ASSAM,0
14,0.6363636363636364,211200000,0.03733361616375882,KARIMNAGAR,29,0.037037037037037035,18.2,0.3238434163701067,29,2.0,GEN,13180000000,0,0,0,0,1,0,0,TELANGANA,1
16,0.8181818181818182,96900000,0.01712891764331548,KARNAL,12,0.01532567049808429,30.2,0.5373665480427046,12,0.0,GEN,1400000000,1,0,0,0,1,0,0,HARYANA,1
16,0.8181818181818182,65200000,0.011525339838433119,KARUR,8,0.010217113665389528,18.7,0.33274021352313166,37,3.0,GEN,5030000000,0,0,0,0,1,0,0,TAMIL NADU,1
16,0.8181818181818182,2200000,0.00038889183503915435,KASARAGOD,0,0.0,0.7,0.012455516014234874,1,0.0,GEN,220000000,0,0,0,0,1,1,0,KERALA,0
8,0.09090909090909091,0,0.0,KATIHAR,0,0.0,11.7,0.2081850533807829,0,0.0,GEN,0,0,0,1,0,0,1,0,BIHAR,0
9,0.18181818181818182,700000,0.00012373831114882182,KAUSHAMBI,0,0.0,4.7,0.08362989323843416,0,0.0,SC,70000000,1,0,0,0,1,0,0,UTTAR PRADESH,0
12,0.45454545454545453,30600000,0.005409131887362783,KENDRAPARA,0,0.0,18.3,0.32562277580071175,4,0.0,GEN,2820000000,0,0,0,0,1,0,0,ODISHA,1
8,0.09090909090909091,4100000,0.0007247529653002421,KEONJHAR,40,0.05108556832694764,14.5,0.2580071174377224,41,0.0,ST,410000000,0,0,0,0,1,0,0,ODISHA,1
17,0.9090909090909091,28300000,0.00500256315073094,KHADOOR SAHIB,6,0.007662835249042145,9.7,0.17259786476868325,18,0.0,GEN,1740000000,1,0,1,0,0,0,0,PUNJAB,1
8,0.09090909090909091,8000000,0.0014141521274151066,KHAGARIA,0,0.0,8.5,0.15124555160142347,1,0.0,GEN,0,1,0,1,0,0,0,0,BIHAR,0
10,0.2727272727272727,41500000,0.007335914160965866,KHAJURAHO,7,0.008939974457215836,28.3,0.50355871886121,7,0.0,GEN,520000000,1,0,1,0,0,0,0,MADHYA PRADESH,1
15,0.7272727272727273,83700000,0.014795566633080553,KHAMMAM,31,0.03959131545338442,1.0,0.01779359430604982,20,3.0,GEN,1180000000,0,0,1,0,0,1,0,TELANGANA,0
12,0.45454545454545453,121800000,0.021530466139895,KHANDWA,0,0.0,20.7,0.3683274021352313,24,4.0,GEN,4120000000,1,0,1,0,0,0,0,MADHYA PRADESH,1
9,0.18181818181818182,10800000,0.001909105372010394,KHARGONE,11,0.0140485312899106,22.4,0.39857651245551595,9,1.0,ST,540000000,1,0,1,0,0,0,0,MADHYA PRADESH,1
16,0.8181818181818182,912100000,0.16123101942691484,KHEDA,1,0.001277139208173691,24.4,0.4341637010676156,372,35.0,GEN,89080000000,1,0,0,1,1,0,1,GUJARAT,1
7,0.0,0,0.0,KHERI,0,0.0,10.2,0.18149466192170816,0,0.0,GEN,0,1,0,0,0,1,0,0,UTTAR PRADESH,0
9,0.18181818181818182,16700000,0.002952042565979035,KHUNTI,1,0.001277139208173691,12.5,0.22241992882562275,66,0.0,ST,1080000000,1,0,1,0,0,0,0,JHARKHAND,1
8,0.09090909090909091,1900000,0.00033586113026108785,KISHANGANJ,0,0.0,21.0,0.3736654804270462,0,0.0,GEN,0,0,0,1,0,0,1,0,BIHAR,0
9,0.18181818181818182,8100000,0.0014318290290077954,KODARMA,0,0.0,9.6,0.17081850533807827,4,0.0,GEN,800000000,1,0,1,0,0,0,0,JHARKHAND,1
11,0.36363636363636365,28000000,0.004949532445952873,KOKRAJHAR,6,0.007662835249042145,29.1,0.5177935943060499,11,0.0,ST,880000000,0,0,1,0,0,1,0,ASSAM,0
16,0.8181818181818182,146500000,0.02589666083328914,KOLAR,10,0.01277139208173691,4.2,0.07473309608540925,29,1.0,SC,640000000,0,0,0,0,1,0,0,KARNATAKA,1
18,1.0,159000000,0.028106273532375246,KOLHAPUR,55,0.070242656449553,2.6,0.046263345195729534,54,1.0,GEN,1910000000,0,0,0,0,1,1,0,MAHARASHTRA,0
16,0.8181818181818182,1983200000,0.35056831238620495,KOLKATA DAKSHIN,100,0.1277139208173691,11.7,0.2081850533807829,213,35.0,GEN,71540000000,0,0,0,0,1,0,0,WEST BENGAL,1
18,1.0,1704500000,0.30130278764738117,KOLKATA UTTAR,98,0.1251596424010217,10.1,0.17971530249110318,197,34.0,GEN,70450000000,0,0,0,0,1,0,0,WEST BENGAL,1
